@relation data_deci

@attribute y1 numeric
@attribute y2 numeric
@attribute y3 numeric
@attribute classification {NO_RAIN,RAIN}

@data
-616.4314,3595.0641,-886.2888,NO_RAIN
-604.9933,3612.2143,-883.832,NO_RAIN
-556.2813,3626.1969,-881.3054,NO_RAIN
-527.7142,3643.8285,-877.4945,NO_RAIN
-433.9495,3667.3438,-872.2819,NO_RAIN
-407.531,3653.0331,-872.3797,NO_RAIN
-446.414,3652.9459,-869.8449,NO_RAIN
-408.6424,3666.3974,-867.24,NO_RAIN
-433.3264,3655.788,-868.7156,NO_RAIN
-484.7219,3633.686,-871.9433,NO_RAIN
-541.8792,3598.0648,-880.2873,NO_RAIN
-595.3358,3578.6378,-884.0432,NO_RAIN
-617.4021,3577.5576,-884.6326,NO_RAIN
-635.6254,3558.9311,-888.1356,NO_RAIN
-641.6712,3569.0853,-887.8092,NO_RAIN
-646.1829,3567.9115,-888.8519,NO_RAIN
-653.0466,3572.8571,-886.7778,NO_RAIN
-670.4649,3602.3416,-882.7812,NO_RAIN
-684,3587.0138,-885.7929,NO_RAIN
-688.9632,3581.8617,-885.3488,NO_RAIN
-687.1096,3576.4546,-886.0753,NO_RAIN
-683.3362,3586.2886,-885.2353,NO_RAIN
-686.0804,3590.3102,-886.2256,NO_RAIN
-643.9609,3581.8764,-886.8944,NO_RAIN
-612.312,3588.9873,-883.7027,NO_RAIN
-596.2751,3597.4537,-884.8839,NO_RAIN
-507.9882,3609.6133,-882.834,NO_RAIN
-505.5432,3603.938,-880.6783,NO_RAIN
-695.938,3619.3406,-865.3498,RAIN
-723.6902,3589.0535,-469.9117,RAIN
-706.3284,3595.5033,-878.9854,RAIN
-671.4083,3584.5085,-880.5565,RAIN
-650.7565,3572.5235,-884.544,NO_RAIN
-680.1182,3604.3988,-882.0947,NO_RAIN
-689.1501,3604.8042,-882.3179,NO_RAIN
-704.2546,3598.9888,-882.743,NO_RAIN
-717.3002,3600.7443,-884.7847,NO_RAIN
-722.7466,3602.3819,-884.8082,NO_RAIN
-724.833,3606.5756,-883.4672,NO_RAIN
-724.8627,3602.8907,-884.3676,NO_RAIN
-729.2898,3603.2446,-883.4524,NO_RAIN
-729.6073,3601.7648,-882.9857,NO_RAIN
-733.6438,3603.629,-882.1987,NO_RAIN
-736.4441,3600.7604,-883.2575,NO_RAIN
-736.3713,3601.9092,-882.9241,NO_RAIN
-739.2014,3602.0728,-882.6213,NO_RAIN
-736.2993,3599.9892,-883.7681,NO_RAIN
-709.5213,3598.5815,-883.9962,NO_RAIN
-671.6774,3592.622,-883.9351,NO_RAIN
-611.5031,3598.3703,-882.3483,NO_RAIN
-529.7725,3614.3822,-878.7558,NO_RAIN
-479.3928,3624.1221,-877.6765,NO_RAIN
-509.6755,3603.0626,-879.6027,NO_RAIN
-510.2364,3604.9895,-879.532,NO_RAIN
-479.2857,3613.6562,-877.617,NO_RAIN
-445.8,3628.7569,-874.0216,NO_RAIN
-481.3958,3590.8648,-877.5796,NO_RAIN
-497.5866,3601.0719,-875.2986,NO_RAIN
-568.8652,3580.3296,-881.2985,NO_RAIN
-620.6485,3558.7944,-884.5756,NO_RAIN
-637.7783,3546.7367,-886.5476,NO_RAIN
-648.2251,3550.4892,-887.1951,NO_RAIN
-705.7181,3609.3551,-879.1311,NO_RAIN
-739.146,3557.395,-262.9764,RAIN
-740.7447,3600.2794,-766.6825,RAIN
-733.0469,3606.9427,-878.5223,RAIN
-730.7571,3604.3084,-880.9759,NO_RAIN
-725.1087,3595.8677,-881.3419,NO_RAIN
-724.3025,3596.8706,-882.0162,NO_RAIN
-725.9508,3593.102,-876.0964,RAIN
-723.4379,3591.933,-881.2751,RAIN
-705.5114,3588.8129,-882.2272,NO_RAIN
-645.67,3574.1282,-883.3977,NO_RAIN
-598.2949,3588.27,-882.6189,NO_RAIN
-553.8957,3601.5917,-878.9427,NO_RAIN
-567.226,3587.7503,-882.918,NO_RAIN
-504.0265,3592.6624,-879.9493,NO_RAIN
-479.0883,3612.2592,-876.4364,NO_RAIN
-502.1616,3589.9541,-878.9755,NO_RAIN
-463.9669,3588.1167,-877.0842,NO_RAIN
-593.5584,3558.8201,-882.3239,NO_RAIN
-628.1616,3556.8664,-882.0385,NO_RAIN
-654.9543,3574.1943,-880.4516,NO_RAIN
-672.7211,3581.2257,-881.3292,NO_RAIN
-679.2637,3592.1994,-882.0151,NO_RAIN
-693.3362,3585.3095,-882.0667,NO_RAIN
-696.0696,3586.0682,-884.636,NO_RAIN
-698.4225,3583.9984,-884.4337,NO_RAIN
-701.2471,3581.6089,-882.0829,RAIN
-700.7835,3576.1733,-883.156,RAIN
-704.2344,3575.7578,-883.5611,NO_RAIN
-706.5009,3571.8056,-882.8193,NO_RAIN
-704.2859,3571.309,-883.2889,NO_RAIN
-704.5839,3571.9708,-884.1255,NO_RAIN
-698.2307,3574.272,-883.4238,NO_RAIN
-682.3928,3571.9576,-885.1296,NO_RAIN
-613.1869,3573.284,-884.1555,NO_RAIN
-583.0245,3585.3782,-881.3083,NO_RAIN
-567.8217,3583.1791,-881.8663,NO_RAIN
-503.4477,3591.5152,-881.007,NO_RAIN
-625.2423,3571.7907,-879.3839,NO_RAIN
-679.4602,3559.9922,-768.1362,RAIN
-677.7378,3569.4516,-844.6984,RAIN
-664.6764,3565.0952,-874.3027,RAIN
-661.4227,3562.0727,-884.3943,NO_RAIN
-666.4573,3556.364,-882.6339,RAIN
-673.9089,3564.5342,-883.8748,NO_RAIN
-685.367,3566.4545,-885.27,NO_RAIN
-696.2621,3578.1838,-884.7544,NO_RAIN
-698.6925,3581.2994,-885.0555,NO_RAIN
-698.5623,3579.2743,-885.5633,NO_RAIN
-703.1849,3578.052,-885.8792,NO_RAIN
-702.8245,3577.6132,-886.1222,NO_RAIN
-702.9903,3581.7557,-885.7194,NO_RAIN
-704.6002,3575.3425,-885.4437,NO_RAIN
-711.5904,3577.6734,-884.4899,NO_RAIN
-707.8802,3580.7686,-884.9101,NO_RAIN
-714.5895,3582.4071,-884.1117,NO_RAIN
-716.7897,3585.0129,-884.6926,NO_RAIN
-677.0723,3579.6176,-884.5806,NO_RAIN
-587.0665,3598.4533,-881.1536,NO_RAIN
-539.2061,3601.1436,-881.4044,NO_RAIN
-551.315,3616.7897,-880.3208,NO_RAIN
-589.0913,3608.9002,-879.9434,NO_RAIN
-558.3607,3595.3839,-882.5576,NO_RAIN
-546.9331,3592.202,-881.09,NO_RAIN
-468.4709,3619.6412,-875.6794,NO_RAIN
-468.9312,3620.312,-876.3893,NO_RAIN
-529.286,3613.2985,-875.3551,RAIN
-616.0268,3608.1818,-876.2695,NO_RAIN
-627.7893,3590.883,-881.1939,NO_RAIN
-653.5326,3586.5391,-883.0989,NO_RAIN
-670.9986,3575.1246,-884.8473,NO_RAIN
-684.4314,3579.7118,-885.3085,NO_RAIN
-691.3384,3581.0886,-886.313,NO_RAIN
-693.8149,3594.7782,-884.7597,NO_RAIN
-694.6564,3599.9934,-882.6146,NO_RAIN
-704.4651,3598.1954,-883.4333,NO_RAIN
-711.8761,3588.9682,-884.3188,NO_RAIN
-714.7056,3586.8498,-883.8088,NO_RAIN
-715.8189,3584.8411,-883.6635,NO_RAIN
-718.5991,3584.6364,-884.0652,NO_RAIN
-719.0824,3589.5185,-883.8709,NO_RAIN
-679.863,3589.1821,-884.8726,NO_RAIN
-595.4589,3600.5794,-880.1518,NO_RAIN
-545.9819,3609.9188,-879.6852,NO_RAIN
-471.6399,3634.067,-877.8254,NO_RAIN
-576.84,3616.9126,-877.6492,NO_RAIN
-519.9456,3628.7847,-877.2516,NO_RAIN
-563.5943,3618.2964,-876.1501,NO_RAIN
-543.1783,3611.1223,-879.1355,NO_RAIN
-561.3489,3608.695,-876.6853,NO_RAIN
-531.4076,3602.8847,-878.4326,NO_RAIN
-598.9741,3588.4244,-879.2481,NO_RAIN
-685.916,3563.554,-711.4867,RAIN
-676.5926,3570.5893,-881.3768,RAIN
-696.0209,3583.8615,-884.3816,NO_RAIN
-698.2226,3586.4199,-884.2698,NO_RAIN
-704.6919,3584.8862,-884.4017,NO_RAIN
-704.0472,3585.2059,-885.5496,NO_RAIN
-704.8064,3583.4507,-885.5266,NO_RAIN
-705.0272,3583.9947,-884.9519,NO_RAIN
-714.268,3583.7982,-883.8859,NO_RAIN
-710.8374,3585.104,-885.1075,NO_RAIN
-717.6696,3582.9578,-883.8574,NO_RAIN
-723.1288,3588.8898,-882.5291,NO_RAIN
-715.5693,3590.615,-884.7158,NO_RAIN
-691.7534,3584.2293,-884.7524,NO_RAIN
-633.6912,3588.4901,-883.7002,NO_RAIN
-608.3135,3592.0018,-883.6154,NO_RAIN
-517.1827,3611.1409,-879.596,NO_RAIN
-566.0818,3600.6191,-879.8601,NO_RAIN
-503.4402,3610.2953,-880.123,NO_RAIN
-495.5433,3620.6367,-877.0428,NO_RAIN
-589.6969,3594.2683,-878.4104,NO_RAIN
-684.911,3571.9298,-663.9172,RAIN
-687.7531,3561.1954,-770.2878,RAIN
-702.1258,3578.9487,-831.1785,RAIN
-691.1799,3578.7052,-879.1243,RAIN
-695.3629,3579.765,-882.5468,NO_RAIN
-702.5205,3578.7147,-864.6223,RAIN
-703.8547,3577.7324,-852.4632,RAIN
-702.9693,3576.8234,-863.2996,RAIN
-703.8978,3580.9782,-881.9941,RAIN
-701.7114,3578.4008,-881.2244,RAIN
-705.3111,3577.7418,-882.8504,RAIN
-714.1984,3578.6261,-809.1796,RAIN
-715.6553,3582.8512,-849.7565,RAIN
-720.0555,3564.3329,-581.2092,RAIN
-717.1062,3578.1471,-821.3716,RAIN
-723.6295,3564.7982,-703.5732,RAIN
-720.6502,3578.9157,-820.1312,RAIN
-714.3967,3582.408,-858.9321,RAIN
-705.6825,3584.9374,-860.0812,RAIN
-705.1766,3582.3637,-859.6557,RAIN
-662.5364,3587.3599,-877.8062,RAIN
-676.6575,3581.1313,-879.9734,RAIN
-674.1031,3582.182,-871.3069,RAIN
-652.0422,3572.4561,-882.8523,NO_RAIN
-616.7066,3566.2846,-883.6022,NO_RAIN
-638.7672,3560.9208,-883.1845,NO_RAIN
-624.8429,3557.2762,-881.9149,RAIN
-661.5768,3554.4249,-883.5248,RAIN
-713.9286,3582.7025,-882.3384,NO_RAIN
-720.7844,3580.8412,-882.4545,NO_RAIN
-721.9429,3583.789,-882.5712,NO_RAIN
-714.9281,3583.166,-882.6604,NO_RAIN
-709.2073,3582.7334,-882.7693,NO_RAIN
-682.1943,3579.4654,-883.5119,NO_RAIN
-609.204,3577.0975,-883.2926,NO_RAIN
-621.8502,3584.5167,-881.2507,NO_RAIN
-533.239,3596.1372,-878.9124,NO_RAIN
-514.1296,3596.1088,-878.1027,NO_RAIN
-476.2405,3621.9675,-873.549,NO_RAIN
-509.4927,3607.8442,-874.4345,NO_RAIN
-526.5499,3584.8286,-876.7783,NO_RAIN
-580.2668,3566.9871,-878.2948,NO_RAIN
-700.8075,3591.245,-880.3192,NO_RAIN
-706.9834,3590.3584,-880.047,NO_RAIN
-709.2441,3587.0738,-879.88,NO_RAIN
-710.841,3582.8911,-879.6881,NO_RAIN
-713.2165,3583.1153,-880.5909,NO_RAIN
-711.6117,3580.1544,-880.5021,NO_RAIN
-709.6845,3578.0956,-880.5861,NO_RAIN
-716.4186,3578.3537,-880.4494,NO_RAIN
-710.8489,3573.3203,-880.9936,NO_RAIN
-695.152,3570.9289,-882.7755,NO_RAIN
-657.8182,3565.7428,-883.3102,NO_RAIN
-626.9501,3576.9108,-882.2378,NO_RAIN
-592.4761,3579.0799,-881.2573,NO_RAIN
-564.0116,3596.0994,-878.1191,NO_RAIN
-554.4483,3591.5464,-879.2472,NO_RAIN
-486.7009,3588.8087,-877.7124,NO_RAIN
-480.6185,3598.9335,-874.5144,NO_RAIN
-510.6862,3588.8426,-874.8961,NO_RAIN
-691.4256,3595.006,-866.323,RAIN
-702.7251,3605.936,-846.7356,RAIN
-716.6535,3601.4248,-871.2609,RAIN
-725.9079,3607.4911,-856.7195,RAIN
-737.6649,3595.1275,-731.7404,RAIN
-733.8545,3603.6862,-877.8096,RAIN
-733.3452,3599.3097,-878.4621,RAIN
-729.7058,3595.8927,-881.1501,NO_RAIN
-739.7607,3597.9699,-880.107,NO_RAIN
-740.6698,3597.3399,-879.4977,NO_RAIN
-735.8831,3598.4517,-879.5963,NO_RAIN
-743.8094,3595.5312,-879.6235,NO_RAIN
-740.1235,3597.3477,-878.7553,RAIN
-742.3647,3599.7023,-878.994,NO_RAIN
-734.1993,3596.7193,-880.1197,NO_RAIN
-700.2864,3595.7829,-880.0412,NO_RAIN
-670.9725,3588.8178,-880.8131,NO_RAIN
-615.4061,3582.2159,-880.6557,NO_RAIN
-581.9897,3603.2206,-879.4924,NO_RAIN
-590.1001,3595.2864,-880.4264,NO_RAIN
-620.0421,3593.6091,-880.3693,NO_RAIN
-700.4851,3614.2738,-878.7767,NO_RAIN
-693.1938,3608.5829,-876.6202,RAIN
-676.6112,3597.9962,-875.8207,RAIN
-685.182,3598.8467,-877.3155,NO_RAIN
-666.252,3592.7981,-879.5609,NO_RAIN
-702.5844,3594.6,-878.7822,NO_RAIN
-711.0432,3592.3595,-880.2858,NO_RAIN
-709.8145,3589.1787,-881.1986,NO_RAIN
-710.3357,3594.7614,-881.7538,NO_RAIN
-710.0659,3591.353,-881.8679,NO_RAIN
-711.1009,3587.6988,-882.9485,NO_RAIN
-708.2373,3582.2154,-882.0035,RAIN
-714.2591,3577.0636,-849.7278,RAIN
-708.4036,3575.5702,-882.8165,NO_RAIN
-726.0268,3578.1885,-782.8403,RAIN
-721.7139,3584.7562,-879.2899,RAIN
-723.5398,3584.4313,-877.4604,RAIN
-717.9999,3580.0379,-881.2355,RAIN
-717.2509,3574.4842,-827.4752,RAIN
-717.5709,3575.069,-801.0781,RAIN
-702.5929,3572.2522,-782.6904,RAIN
-660.324,3585.1035,-881.8864,RAIN
-607.2918,3594.8082,-882.7422,NO_RAIN
-535.9339,3621.2895,-876.7824,NO_RAIN
-509.1565,3624.2176,-877.3154,NO_RAIN
-585.0487,3592.4311,-881.1653,NO_RAIN
-584.5306,3595.1792,-881.3338,NO_RAIN
-611.6464,3597.8661,-880.486,NO_RAIN
-646.3344,3585.2675,-881.7863,NO_RAIN
-653.2485,3570.1316,-883.706,RAIN
-683.5126,3578.4938,-883.6059,NO_RAIN
-697.6402,3579.9256,-884.492,NO_RAIN
-694.5069,3584.8334,-884.5711,NO_RAIN
-696.3812,3578.8655,-886.4213,NO_RAIN
-702.6971,3581.5044,-886.2662,NO_RAIN
-701.6134,3586.674,-885.8517,NO_RAIN
-705.7184,3587.9717,-885.8171,NO_RAIN
-705.0165,3587.6095,-885.1556,NO_RAIN
-708.8332,3589.0836,-884.9619,NO_RAIN
-720.8122,3595.3106,-885.1456,NO_RAIN
-718.1467,3601.9495,-884.1271,NO_RAIN
-717.0093,3601.9651,-884.2176,NO_RAIN
-692.1675,3601.474,-885.1011,NO_RAIN
-645.074,3611.886,-882.2655,NO_RAIN
-637.4866,3616.5824,-884.4347,NO_RAIN
-608.4367,3635.2699,-881.4627,NO_RAIN
-561.5212,3637.2619,-880.0417,NO_RAIN
-584.4243,3625.9865,-882.3321,NO_RAIN
-502.8125,3649.845,-875.9593,NO_RAIN
-499.5068,3654.2427,-875.3167,NO_RAIN
-585.2619,3617.8004,-879.6259,NO_RAIN
-603.9179,3603.143,-880.5116,NO_RAIN
-627.9215,3599.6917,-882.2092,NO_RAIN
-626.7229,3599.17,-881.4288,NO_RAIN
-669.099,3596.4648,-884.0194,NO_RAIN
-683.1419,3598.5473,-885.3782,NO_RAIN
-688.6328,3590.8433,-885.8273,NO_RAIN
-687.8135,3590.1556,-886.6696,NO_RAIN
-689.0849,3582.7776,-888.4964,NO_RAIN
-697.4489,3585.3706,-888.2175,NO_RAIN
-698.6964,3590.7315,-887.3375,NO_RAIN
-706.7223,3588.2008,-887.4069,NO_RAIN
-699.6437,3587.285,-886.6872,NO_RAIN
-698.0551,3582.0997,-887.8845,NO_RAIN
-698.7976,3582.9016,-888.3631,NO_RAIN
-702.5936,3600.6643,-886.117,NO_RAIN
-639.0675,3599.5889,-887.4869,NO_RAIN
-659.5279,3598.2521,-886.6734,NO_RAIN
-628.6804,3599.7557,-887.8592,NO_RAIN
-629.4965,3599.2528,-886.466,NO_RAIN
-654.5182,3601.6531,-887.2406,NO_RAIN
-553.6831,3606.5095,-886.0605,NO_RAIN
-568.0445,3623.0248,-881.6042,NO_RAIN
-574.7633,3615.2755,-882.9087,NO_RAIN
-659.0811,3590.6232,-870.3885,RAIN
-563.6735,3594.054,-881.9746,RAIN
-608.3587,3614.9151,-882.8535,NO_RAIN
-628.3908,3616.802,-879.9412,NO_RAIN
-672.0283,3603.3343,-884.9706,NO_RAIN
-690.5402,3608.0416,-885.6153,NO_RAIN
-696.5324,3606.9887,-885.2304,NO_RAIN
-698.9621,3596.9164,-887.9162,NO_RAIN
-698.2499,3595.7994,-888.8728,NO_RAIN
-701.5869,3596.2325,-888.7119,NO_RAIN
-710.6986,3596.3709,-888.5048,NO_RAIN
-701.2554,3592.7946,-889.3884,NO_RAIN
-712.0823,3592.8514,-888.8668,NO_RAIN
-718.3092,3596.2849,-888.6772,NO_RAIN
-715.4281,3596.158,-889.2395,NO_RAIN
-711.3019,3596.6562,-889.0045,NO_RAIN
-658.9311,3597.1656,-890.1304,NO_RAIN
-598.4411,3608.5779,-887.0314,NO_RAIN
-585.6013,3625.9278,-886.2345,NO_RAIN
-575.8343,3630.8583,-885.6165,NO_RAIN
-522.3348,3639.7544,-884.2525,NO_RAIN
-496.6456,3654.7771,-879.2859,NO_RAIN
-520.5333,3653.4003,-880.3238,NO_RAIN
-490.5575,3668.4451,-876.2592,NO_RAIN
-485.833,3669.2549,-875.4768,NO_RAIN
-508.8757,3665.1596,-876.4903,NO_RAIN
-575.5578,3658.2039,-877.2915,NO_RAIN
-618.8757,3661.6829,-876.877,NO_RAIN
-660.2705,3623.0696,-883.9825,NO_RAIN
-671.9178,3604.1468,-887.1681,NO_RAIN
-684.2792,3600.1034,-888.1464,NO_RAIN
-707.4703,3600.4978,-889.5795,NO_RAIN
-707.8023,3599.3273,-890.3946,NO_RAIN
-709.4557,3599.6523,-890.7581,NO_RAIN
-714.384,3601.5704,-890.6222,NO_RAIN
-722.7877,3605.0534,-889.5712,NO_RAIN
-726.8924,3606.0144,-889.1382,NO_RAIN
-733.5429,3609.6655,-889.255,NO_RAIN
-739.387,3610.9287,-888.4335,NO_RAIN
-743.7643,3615.3057,-887.1841,NO_RAIN
-694.8592,3607.7606,-888.6873,NO_RAIN
-605.9322,3608.1335,-888.1031,NO_RAIN
-508.5671,3647.7449,-881.9177,NO_RAIN
-481.2123,3650.0329,-882.9641,NO_RAIN
-495.0882,3661.6114,-881.4313,NO_RAIN
-459.822,3690.0163,-877.3728,NO_RAIN
-487.0291,3651.588,-878.8473,NO_RAIN
-450.3235,3666.2834,-879.026,NO_RAIN
-461.9443,3659.7308,-876.7958,NO_RAIN
-493.0045,3669.7156,-877.0618,NO_RAIN
-516.673,3660.565,-878.3898,NO_RAIN
-570.1972,3643.6073,-879.606,NO_RAIN
-626.573,3572.8031,-889.8903,NO_RAIN
-663.3632,3574.7588,-889.874,NO_RAIN
-679.0983,3579.6367,-888.4176,NO_RAIN
-690.1836,3587.35,-889.2534,NO_RAIN
-696.575,3586.958,-889.0259,NO_RAIN
-701.4142,3589.0719,-889.0081,NO_RAIN
-706.1903,3590.2018,-888.343,NO_RAIN
-709.9199,3589.1383,-888.557,NO_RAIN
-712.6393,3592.8355,-888.7812,NO_RAIN
-715.2403,3590.0447,-888.5928,NO_RAIN
-717.2496,3591.7691,-889.0459,NO_RAIN
-715.9283,3594.1947,-889.4133,NO_RAIN
-681.7714,3596.3105,-889.9418,NO_RAIN
-600.2134,3572.326,-892.8816,NO_RAIN
-568.3382,3596.6498,-887.3862,NO_RAIN
-495.1093,3619.9759,-885.1475,NO_RAIN
-425.3081,3641.3657,-880.8934,NO_RAIN
-374.0929,3654.4366,-875.8809,NO_RAIN
-359.2986,3661.4465,-873.6251,NO_RAIN
-364.0901,3660.6668,-871.6827,NO_RAIN
-401.8281,3644.0953,-874.3266,NO_RAIN
-438.7712,3652.3988,-873.0259,NO_RAIN
-476.8369,3627.385,-878.8766,NO_RAIN
-535.9729,3622.7402,-880.3698,NO_RAIN
-592.1807,3555.664,-889.7085,NO_RAIN
-637.4298,3571.1763,-888.8378,NO_RAIN
-651.9449,3565.0917,-889.2481,NO_RAIN
-664.8643,3568.1459,-889.3229,NO_RAIN
-654.5823,3578.8606,-890.6504,NO_RAIN
-658.8601,3572.953,-889.613,NO_RAIN
-657.5957,3572.3666,-890.0419,NO_RAIN
-660.4083,3577.8947,-888.8504,NO_RAIN
-666.1689,3586.5308,-889.1197,NO_RAIN
-672.8846,3589.3102,-888.0641,NO_RAIN
-681.5661,3600.7824,-887.1594,NO_RAIN
-688.5101,3600.3334,-888.5429,NO_RAIN
-662.8172,3598.7993,-889.4733,NO_RAIN
-629.088,3611.33,-887.6222,NO_RAIN
-561.9048,3636.4737,-883.2885,NO_RAIN
-527.0038,3646.5852,-879.8985,NO_RAIN
-484.634,3669.0023,-876.3568,NO_RAIN
-422.8199,3672.4503,-874.7244,NO_RAIN
-398.7936,3688.0211,-870.3867,NO_RAIN
-431.3799,3680.3057,-869.7057,NO_RAIN
-428.2691,3697.032,-867.7357,NO_RAIN
-450.855,3681.765,-868.1991,NO_RAIN
-501.7755,3685.4547,-869.3234,NO_RAIN
-580.6661,3680.7249,-870.15,NO_RAIN
-635.9618,3646.3114,-878.1098,NO_RAIN
-665.4248,3652.0729,-880.971,NO_RAIN
-673.3209,3632.2993,-882.6879,NO_RAIN
-677.5046,3609.7068,-887.541,NO_RAIN
-690.0489,3605.3413,-888.7199,NO_RAIN
-699.0502,3610.735,-888.071,NO_RAIN
-707.8692,3622.9214,-887.0987,NO_RAIN
-718.4131,3626.7783,-885.7892,NO_RAIN
-722.3896,3615.0243,-887.1225,NO_RAIN
-726.6649,3610.8198,-886.6292,NO_RAIN
-729.1648,3613.8877,-887.2722,NO_RAIN
-737.5909,3612.8427,-888.0665,NO_RAIN
-709.7123,3614.5294,-887.6433,NO_RAIN
-591.66,3624.5339,-886.7438,NO_RAIN
-617.6314,3627.9852,-885.2197,NO_RAIN
-437.7678,3674.5788,-878.5874,NO_RAIN
-535.7776,3647.8233,-881.8084,NO_RAIN
-515.7184,3657.2064,-880.0046,NO_RAIN
-417.3931,3672.3876,-874.5239,NO_RAIN
-430.861,3650.6623,-876.7068,NO_RAIN
-559.2192,3624.7229,-881.7181,NO_RAIN
-510.436,3601.8618,-881.867,NO_RAIN
-514.4492,3627.5879,-879.3329,NO_RAIN
-642.18,3627.9163,-882.7219,NO_RAIN
-658.6195,3621.9558,-883.3084,NO_RAIN
-685.3636,3608.8873,-885.4422,NO_RAIN
-696.3058,3598.2685,-887.6552,NO_RAIN
-708.8465,3600.1692,-887.8704,NO_RAIN
-716.9695,3598.6261,-888.2154,NO_RAIN
-725.4346,3605.854,-885.9753,NO_RAIN
-733.7092,3607.089,-885.9457,NO_RAIN
-739.954,3612.8488,-885.0416,NO_RAIN
-741.2613,3613.4138,-884.6359,NO_RAIN
-746.5393,3613.8566,-884.8515,NO_RAIN
-748.6263,3611.6073,-884.4117,NO_RAIN
-753.3354,3615.9642,-884.7159,NO_RAIN
-705.823,3599.3555,-886.5334,NO_RAIN
-587.8032,3609.5092,-884.6756,NO_RAIN
-527.745,3640.0047,-878.6655,NO_RAIN
-454.6852,3682.1767,-872.9343,NO_RAIN
-393.0936,3684.8297,-871.0332,NO_RAIN
-364.0115,3685.201,-869.4825,NO_RAIN
-323.3204,3701.7157,-864.4778,NO_RAIN
-386.2338,3686.9151,-864.9472,NO_RAIN
-357.3126,3702.7972,-861.8116,NO_RAIN
-369.1397,3698.8506,-861.3739,NO_RAIN
-496.1352,3686.0419,-865.9304,NO_RAIN
-676.9721,3593.3974,-873.7581,RAIN
-678.2022,3590.4366,-878.1627,RAIN
-688.605,3592.3075,-878.0023,RAIN
-696.0721,3596.935,-884.4994,NO_RAIN
-704.627,3590.5982,-886.4983,NO_RAIN
-709.2797,3593.8215,-886.5231,NO_RAIN
-714.9856,3593.9409,-884.4492,NO_RAIN
-717.8393,3598.2734,-884.612,NO_RAIN
-719.3458,3596.8579,-882.9115,RAIN
-720.7085,3593.9566,-883.1856,NO_RAIN
-719.8296,3592.8359,-883.2157,NO_RAIN
-713.8608,3594.6638,-882.2731,NO_RAIN
-713.0291,3604.4182,-882.1608,NO_RAIN
-676.2503,3609.6167,-881.3929,NO_RAIN
-665.4227,3605.0286,-882.5751,NO_RAIN
-624.3731,3612.9876,-881.4124,NO_RAIN
-606.6194,3597.6919,-874.8045,RAIN
-537.9794,3610.6946,-880.088,NO_RAIN
-584.3927,3623.4999,-878.7491,NO_RAIN
-498.9676,3641.1903,-873.5939,NO_RAIN
-444.1903,3643.7516,-869.778,NO_RAIN
-451.9995,3641.4929,-869.2324,NO_RAIN
-441.5071,3640.6232,-869.5655,NO_RAIN
-600.1805,3625.1734,-874.1032,NO_RAIN
-650.5753,3626.9533,-873.7315,NO_RAIN
-690.6361,3594.7063,-882.2246,RAIN
-698.2569,3596.1371,-882.4661,NO_RAIN
-698.3629,3593.7624,-885.282,NO_RAIN
-711.5674,3615.139,-882.6006,NO_RAIN
-714.0498,3615.1712,-884.7379,NO_RAIN
-711.1885,3612.3932,-884.2008,NO_RAIN
-721.8653,3613.9597,-883.4772,NO_RAIN
-726.9813,3606.8459,-882.2443,RAIN
-732.3242,3606.7504,-884.88,NO_RAIN
-724.9132,3604.2712,-883.4742,NO_RAIN
-734.5336,3609.0624,-882.4978,NO_RAIN
-734.8577,3608.2429,-883.2495,NO_RAIN
-708.4314,3612.738,-883.9019,NO_RAIN
-609.497,3622.6071,-880.1056,NO_RAIN
-600.6117,3630.4716,-879.5752,NO_RAIN
-593.9148,3626.9984,-879.9604,NO_RAIN
-464.0981,3651.7295,-874.2429,NO_RAIN
-478.4827,3642.219,-875.4127,NO_RAIN
-517.2051,3627.1391,-877.0987,NO_RAIN
-670.2066,3594.744,-863.2778,RAIN
-646.0086,3608.6688,-878.1043,RAIN
-609.2391,3610.2537,-830.7433,RAIN
-640.7746,3602.4455,-881.3504,NO_RAIN
-682.1872,3595.5567,-883.0279,RAIN
-696.2051,3589.1105,-880.6479,RAIN
-706.0216,3592.441,-867.1339,RAIN
-712.5116,3595.3996,-886.9724,NO_RAIN
-712.3631,3596.7295,-887.8858,NO_RAIN
-715.7089,3599.341,-886.9676,RAIN
-718.2696,3602.2898,-886.6115,RAIN
-721.764,3602.7282,-885.6246,NO_RAIN
-727.4271,3602.5245,-886.5387,NO_RAIN
-731.8425,3603.2177,-885.1709,NO_RAIN
-736.4751,3604.206,-885.1725,NO_RAIN
-737.0634,3599.8274,-885.4319,NO_RAIN
-734.4199,3601.2524,-885.8374,NO_RAIN
-714.2326,3604.918,-885.1211,NO_RAIN
-628.2403,3601.4442,-886.5054,NO_RAIN
-601.5768,3620.9716,-880.6627,NO_RAIN
-549.1597,3629.0304,-882.6004,NO_RAIN
-515.3583,3649.4894,-880.096,NO_RAIN
-503.2382,3659.6651,-876.813,NO_RAIN
-438.801,3653.097,-877.0488,NO_RAIN
-457.8768,3657.3878,-872.8999,NO_RAIN
-423.7256,3675.2129,-872.0572,NO_RAIN
-651.1891,3641.6894,-876.8761,NO_RAIN
-700.4483,3597.345,-788.9581,RAIN
-689.1225,3604.5288,-880.8421,NO_RAIN
-713.1332,3602.5206,-883.5469,NO_RAIN
